,Amount.Requested,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length,Home.Ownership_OWN,Home.Ownership_RENT,Employment.Length.NaN
1031,25000.0,7.9,0.0,1308,18.66,21,7083.33,712,17.0,47504.0,0.0,9.0,0,0,0
1032,10000.0,15.21,0.0,1308,10.93,5,7083.0,672,13.0,11890.0,0.0,3.0,0,1,0
1033,8000.0,15.57,1.0,101,2.38,14,5291.67,702,4.0,1252.0,6.0,5.0,0,1,0
1034,15000.0,14.65,0.0,1308,20.07,21,3666.67,692,11.0,13843.0,1.0,5.0,0,0,0
1035,9600.0,7.29,0.0,200,9.66,36,6048.0,742,7.0,15700.0,0.0,7.0,0,1,0
1036,17000.0,11.83,0.0,1308,12.7,11,4583.33,737,5.0,3644.0,1.0,6.0,0,1,0
1037,6000.0,12.12,1.0,200,9.31,5,9583.33,717,12.0,27756.0,0.0,2.0,0,1,0
1038,13000.0,9.91,0.0,444,15.6,5,2333.33,732,12.0,4487.0,3.0,5.0,0,1,0
1039,31500.0,12.12,1.0,200,21.32,14,5250.0,757,10.0,11936.0,0.0,10.0,0,1,0
1040,7800.0,14.35,0.0,200,21.89,5,2508.33,682,5.0,25780.0,0.0,0.0,0,1,0
1041,16450.0,21.97,1.0,1308,25.59,35,2833.33,672,23.0,12670.0,2.0,5.0,0,0,0
1042,8000.0,7.9,0.0,30,8.91,31,3166.67,757,4.0,680.0,0.0,6.0,0,1,0
1043,14000.0,15.31,0.0,444,14.26,35,5000.0,682,5.0,11249.0,2.0,10.0,0,0,0
1044,9000.0,6.62,0.0,1308,17.11,31,6750.0,757,7.0,12553.0,2.0,7.0,0,0,0
1045,1600.0,15.05,0.0,101,14.15,10,2000.0,667,5.0,9603.0,1.0,0.0,0,1,0
1046,1125.0,5.79,0.0,444,17.68,10,3083.33,752,8.0,3935.0,0.0,6.0,1,0,0
1047,5000.0,16.29,0.0,1308,20.77,41,4583.33,662,19.0,11991.0,1.0,6.0,0,1,0
1048,20000.0,15.31,1.0,87,13.94,10,8333.33,712,15.0,22246.0,0.0,10.0,0,0,0
1049,1750.0,11.14,0.0,444,8.02,5,1833.33,722,4.0,1838.0,0.0,2.0,0,1,0
1050,24000.0,21.14,1.0,200,12.92,21,9166.67,662,7.0,4324.0,0.0,10.0,0,1,0
1051,17000.0,10.74,1.0,1308,11.12,2,4166.67,762,10.0,19020.0,0.0,10.0,0,0,0
1052,10000.0,10.16,0.0,1308,11.98,5,4166.67,707,9.0,10979.0,0.0,4.0,0,1,0
1053,20500.0,23.28,1.0,1308,24.85,5,4333.33,662,13.0,4699.0,0.0,5.0,0,1,0
1054,10000.0,18.25,0.0,444,24.14,5,6250.0,667,9.0,22828.0,0.0,1.0,0,1,0
1055,7100.0,11.14,0.0,1308,12.46,11,2183.33,692,7.0,7013.0,0.0,10.0,0,0,0
1056,30000.0,8.9,0.0,1308,26.65,5,6666.67,742,7.0,10472.0,0.0,0.0,0,1,0
1057,11625.0,14.33,0.0,1308,22.84,31,2833.33,707,6.0,27411.0,2.0,8.0,0,0,0
1058,4000.0,11.49,0.0,1308,4.16,19,2666.67,722,4.0,3239.0,0.0,1.0,0,1,0
1059,5000.0,14.09,0.0,1308,29.02,10,5416.67,682,11.0,3977.0,1.0,0.0,0,0,0
1060,10000.0,16.32,0.0,152,1.69,19,10000.0,697,3.0,5624.0,0.0,10.0,0,0,0
1061,20000.0,18.17,1.0,444,9.72,5,10000.0,687,8.0,106527.0,0.0,10.0,0,0,0
1062,19200.0,12.12,0.0,444,29.58,39,3583.33,717,11.0,29797.0,0.0,8.0,1,0,0
1063,15000.0,7.9,0.0,1308,20.75,14,2583.33,727,10.0,9608.0,0.0,3.0,0,0,0
1064,17625.0,13.11,0.0,444,14.88,32,3333.33,677,6.0,20266.0,0.0,2.0,0,1,0
1065,9000.0,6.03,0.0,1308,5.87,31,8333.33,777,9.0,1717.0,0.0,1.0,0,0,0
1066,10625.0,17.77,0.0,1308,22.1,10,2633.33,662,9.0,12156.0,0.0,0.0,1,0,0
1067,14500.0,5.42,0.0,152,7.15,32,10000.0,802,9.0,40.0,0.0,10.0,0,0,0
1068,5000.0,12.12,0.0,200,24.74,39,8416.67,697,20.0,58836.0,1.0,0.0,0,0,0
1069,6000.0,13.11,0.0,1308,15.33,16,3333.33,687,7.0,12503.0,2.0,2.0,0,1,0
1070,24000.0,10.65,0.0,1308,14.8,5,3750.0,727,5.0,24708.0,0.0,10.0,0,1,0
1071,4500.0,5.99,0.0,1308,18.48,5,10000.0,767,18.0,17863.0,3.0,6.0,0,0,0
1072,14000.0,12.12,0.0,20,7.64,39,6883.33,697,7.0,9715.0,0.0,2.0,0,1,0
1073,7550.0,16.89,0.0,200,21.94,2,2880.0,672,2.0,1989.0,1.0,8.0,0,1,0
1074,4800.0,6.62,0.0,50,10.42,39,7291.67,817,14.0,0.0,0.0,0.0,0,0,0
1075,7000.0,6.99,0.0,1308,14.32,5,5166.67,777,6.0,0.0,1.0,10.0,0,1,0
1076,5000.0,7.88,0.0,152,16.61,28,5833.33,727,18.0,19771.0,2.0,10.0,0,0,0
1077,9000.0,7.88,1.0,200,8.0,22,4750.0,802,14.0,5348.0,0.0,10.0,0,0,0
1078,15175.0,20.25,1.0,1308,18.78,43,4333.33,667,6.0,18049.0,0.0,8.0,0,1,0
1079,4800.0,10.59,0.0,1308,20.21,14,2666.67,712,5.0,3831.0,1.0,6.0,0,1,0
1080,5000.0,8.94,0.0,15,13.27,31,4166.67,742,5.0,4676.0,0.0,3.0,1,0,0
1081,9100.0,6.03,0.0,20,14.66,35,3500.0,782,18.0,4315.0,1.0,10.0,0,0,0
1082,10000.0,14.09,0.0,1308,19.17,44,3750.0,682,8.0,9969.0,2.0,0.0,0,1,0
1083,7500.0,15.58,0.0,1308,10.74,41,5000.0,697,8.0,8257.0,0.0,2.0,0,0,0
1084,15000.0,10.95,0.0,87,2.77,39,6666.67,752,13.0,11002.0,1.0,0.0,0,0,0
1085,10000.0,6.54,0.0,152,17.05,10,6916.67,732,6.0,10302.0,0.0,3.0,0,1,0
1086,7500.0,11.78,0.0,152,17.72,34,2500.0,692,7.0,6349.0,1.0,4.0,0,0,0
1087,10000.0,10.25,0.0,1308,13.98,28,5916.67,732,8.0,6639.0,4.0,1.0,0,0,0
1088,12000.0,11.36,0.0,152,14.57,19,5833.33,707,7.0,2701.0,0.0,9.0,0,0,0
1089,25450.0,13.99,1.0,444,26.38,26,4416.67,722,13.0,31828.0,2.0,3.0,0,1,0
1090,6000.0,14.7,0.0,1308,10.23,20,6500.0,642,6.0,4103.0,0.0,1.0,0,1,0
1091,1000.0,13.16,0.0,200,19.63,21,3500.0,672,9.0,11189.0,2.0,2.0,0,1,0
1092,5000.0,12.61,0.0,1308,13.4,5,2000.0,697,9.0,1753.0,0.0,2.0,0,1,0
1093,10000.0,10.16,0.0,1308,29.83,34,4166.67,712,9.0,22207.0,0.0,2.0,0,1,0
1094,6000.0,12.12,0.0,444,8.16,35,3333.33,682,6.0,8442.0,0.0,10.0,0,1,0
1095,14075.0,18.75,0.0,200,12.96,31,3033.33,692,6.0,13036.0,0.0,8.0,0,1,0
1096,20000.0,13.11,0.0,1308,15.09,26,8233.33,712,17.0,29756.0,2.0,0.0,0,1,0
1097,9000.0,6.03,0.0,1308,12.23,41,5000.0,752,13.0,5224.0,0.0,7.0,0,0,0
1098,7000.0,19.47,0.0,1308,17.08,28,5000.0,667,11.0,13859.0,0.0,3.0,0,1,0
1099,19750.0,15.96,0.0,1308,24.14,41,5166.67,682,12.0,33368.0,2.0,10.0,0,0,0
1100,6000.0,5.42,0.0,21,1.51,20,4250.0,802,14.0,1838.0,0.0,10.0,1,0,0
1101,10000.0,6.03,0.0,87,13.03,10,5000.0,762,8.0,3952.0,0.0,2.0,0,1,0
1102,14400.0,17.56,1.0,1308,7.06,31,5000.0,672,6.0,715.0,4.0,3.0,0,1,0
1103,10000.0,14.27,0.0,1308,16.61,32,4083.33,677,15.0,6418.0,2.0,6.0,0,0,0
1104,7900.0,8.59,0.0,444,15.2,5,7583.33,812,14.0,3950.0,0.0,10.0,0,0,0
1105,5100.0,18.29,0.0,1308,25.67,28,3000.0,642,14.0,5004.0,6.0,0.0,0,1,0
1106,6000.0,13.49,0.0,1308,19.68,28,7500.0,682,6.0,6686.0,1.0,10.0,0,1,0
1107,16200.0,15.8,1.0,1308,7.92,35,4833.33,682,12.0,12313.0,2.0,10.0,0,0,0
1108,5000.0,6.03,0.0,444,15.74,39,3125.0,767,11.0,4557.0,0.0,6.0,0,1,0
1109,19500.0,21.0,0.0,1308,26.84,41,5125.0,662,11.0,29033.0,0.0,10.0,0,0,0
1110,1800.0,16.02,0.0,87,4.19,2,4246.67,662,2.0,0.0,0.0,9.0,0,1,0
1111,27000.0,14.27,1.0,152,18.28,10,4833.33,737,18.0,12588.0,1.0,7.0,1,0,0
1112,6250.0,17.54,0.0,1308,19.85,15,2916.67,657,17.0,17659.0,8.0,0.0,0,1,0
1113,35000.0,10.74,0.0,152,9.3,35,8300.0,742,7.0,4421.0,1.0,10.0,0,0,0
1114,9600.0,16.29,0.0,1308,26.5,39,5166.67,672,14.0,5639.0,0.0,3.0,0,1,0
1115,5375.0,6.62,0.0,1308,20.93,30,3000.0,732,7.0,5640.0,0.0,3.0,0,1,0
1116,25000.0,12.42,0.0,1308,1.05,5,16666.67,707,7.0,2839.0,0.0,10.0,0,0,0
1117,12000.0,17.77,0.0,1308,9.81,39,4333.33,672,12.0,12837.0,1.0,2.0,0,1,0
1118,14500.0,13.11,0.0,1308,28.29,43,5988.67,702,12.0,18020.0,2.0,10.0,0,0,0
1119,7500.0,13.11,0.0,1308,8.04,28,2796.8,692,4.0,4788.0,0.0,7.0,0,1,0
1120,14000.0,14.65,0.0,1308,3.47,5,8750.0,682,6.0,9035.0,1.0,10.0,0,0,0
1121,12000.0,15.27,1.0,444,16.85,41,4333.33,702,15.0,17997.0,1.0,0.0,0,1,0
1122,10000.0,8.49,0.0,1308,13.58,10,4166.67,717,8.0,8455.0,0.0,10.0,0,0,0
1123,27000.0,18.55,1.0,1308,19.48,2,6500.0,717,9.0,16294.0,1.0,10.0,0,0,0
1124,12375.0,10.91,0.0,87,16.39,41,3892.75,692,11.0,8332.0,2.0,3.0,0,0,0
1125,25000.0,16.69,1.0,1308,14.11,6,7666.67,707,15.0,28748.0,3.0,8.0,0,0,0
1126,24375.0,15.8,1.0,1308,30.61,35,4708.33,702,18.0,49136.0,0.0,10.0,0,0,0
1127,3500.0,12.69,0.0,101,5.36,26,7083.0,667,6.0,11616.0,0.0,10.0,0,0,0
1128,10000.0,16.49,1.0,444,17.7,14,5416.67,707,10.0,41329.0,0.0,10.0,0,0,0
1129,6000.0,6.03,0.0,1308,7.77,31,3666.67,782,19.0,6275.0,1.0,4.0,0,0,0
1130,10000.0,8.32,0.0,200,6.25,10,6666.67,752,10.0,3248.0,0.0,0.0,0,0,0
1131,6400.0,15.99,1.0,1308,24.43,31,3500.0,692,9.0,973.0,0.0,4.0,0,1,0
1132,12000.0,10.16,0.0,1308,14.22,6,8791.67,697,10.0,17185.0,2.0,8.0,0,0,0
1133,20000.0,15.96,1.0,444,23.54,5,5000.0,707,10.0,20062.0,3.0,10.0,0,0,0
1134,3000.0,15.05,0.0,101,18.95,33,3466.67,662,9.0,4285.0,3.0,2.0,0,0,0
1135,9800.0,7.29,0.0,444,8.96,34,2333.33,732,8.0,11459.0,0.0,5.0,0,1,0
1136,35000.0,12.12,0.0,1308,19.9,10,13933.33,722,18.0,24288.0,0.0,1.0,0,0,0
1137,16000.0,12.12,0.0,1308,18.23,31,4166.67,702,14.0,16309.0,0.0,1.0,0,1,0
1138,25000.0,12.69,1.0,39,3.83,31,22916.67,722,13.0,34069.0,0.0,10.0,0,0,0
1139,10000.0,17.14,0.0,1308,9.59,19,1658.0,682,3.0,4902.0,0.0,0.0,0,1,0
1140,16750.0,21.48,1.0,1308,21.88,12,2833.33,667,12.0,7903.0,0.0,3.0,0,1,0
1141,5000.0,7.62,0.0,1308,3.04,31,2500.0,737,5.0,4864.0,0.0,3.0,1,0,0
1142,8000.0,11.83,0.0,444,8.12,10,5417.0,732,5.0,43799.0,2.0,1.0,0,1,0
1143,5950.0,12.12,0.0,444,21.54,10,5000.0,692,9.0,47746.0,0.0,10.0,0,0,0
1144,9800.0,8.59,0.0,101,14.99,12,3583.33,762,12.0,5164.0,0.0,3.0,0,0,0
1145,20000.0,21.98,1.0,152,17.08,39,5000.0,677,5.0,19780.0,1.0,2.0,0,0,0
1146,20000.0,16.49,1.0,1308,16.16,22,5000.0,712,13.0,20337.0,3.0,10.0,0,0,0
1147,9000.0,19.91,1.0,1308,15.74,37,4333.33,672,9.0,5015.0,0.0,6.0,0,0,0
1148,25000.0,20.49,1.0,1308,9.15,31,5833.33,692,7.0,14953.0,0.0,9.0,0,1,0
1149,10750.0,11.14,0.0,444,11.91,19,4416.67,722,9.0,12619.0,1.0,2.0,0,0,0
1150,30225.0,17.77,0.0,444,28.15,39,8333.33,712,21.0,28631.0,0.0,10.0,0,0,0
1151,16500.0,6.03,0.0,1308,22.65,5,5416.67,817,17.0,14835.0,0.0,10.0,0,0,0
1152,15200.0,11.14,0.0,444,14.5,4,7916.67,762,7.0,150000.0,2.0,6.0,0,0,0
1153,11625.0,15.31,0.0,1308,16.73,5,2833.33,697,8.0,17469.0,0.0,10.0,0,1,0
1154,15000.0,7.88,0.0,152,0.53,41,10417.0,782,8.0,1343.0,1.0,0.0,0,0,0
1155,10000.0,18.49,1.0,1308,16.47,10,4104.67,697,5.0,7597.0,0.0,5.0,0,1,0
1156,20000.0,7.9,0.0,1308,8.38,6,15000.0,752,11.0,14621.0,2.0,1.0,0,0,0
1157,6000.0,6.03,0.0,101,12.68,39,6666.67,777,13.0,8581.0,0.0,10.0,0,0,0
1158,14000.0,10.37,1.0,1308,11.95,32,4333.33,742,6.0,7419.0,0.0,9.0,0,1,0
1159,5300.0,15.27,0.0,444,24.88,7,2500.0,662,11.0,7855.0,2.0,1.0,0,1,0
1160,14400.0,7.9,0.0,39,17.89,10,13100.0,747,11.0,14550.0,0.0,4.0,0,1,0
1161,10000.0,15.31,0.0,1308,10.4,5,9000.0,667,12.0,5141.0,0.0,10.0,0,1,0
1162,9000.0,15.31,0.0,444,15.88,31,5000.0,677,7.0,4532.0,1.0,10.0,0,1,0
1163,2500.0,12.98,0.0,1308,16.45,44,1100.0,672,6.0,5019.0,1.0,4.0,0,1,0
1164,12000.0,17.77,0.0,1308,22.32,5,4575.08,677,13.0,8048.0,2.0,0.0,0,1,0
1165,4800.0,14.33,0.0,444,18.91,14,5833.33,697,13.0,29287.0,1.0,5.0,0,0,0
1166,10450.0,13.11,0.0,1308,21.33,39,2658.83,707,10.0,13371.0,1.0,10.0,0,1,0
1167,16000.0,16.29,0.0,1308,32.91,32,3333.33,697,10.0,24134.0,1.0,2.0,1,0,0
1168,17000.0,15.81,0.0,1308,17.01,6,3833.33,687,6.0,15484.0,1.0,6.0,0,1,0
1169,5750.0,13.11,0.0,444,24.24,31,1675.0,707,18.0,8035.0,0.0,4.0,0,1,0
1170,20000.0,7.9,0.0,87,21.42,39,5000.0,757,6.0,6264.0,1.0,7.0,0,0,0
1171,7200.0,10.37,0.0,1308,8.92,10,4416.67,677,10.0,4137.0,0.0,2.0,0,0,0
1172,18000.0,7.9,0.0,444,18.36,11,5833.33,732,16.0,12522.0,0.0,0.0,0,1,0
1173,6725.0,13.12,0.0,1308,13.16,23,5000.0,672,10.0,5513.0,8.0,10.0,0,0,0
1174,10000.0,17.77,0.0,1308,12.41,35,4166.67,682,6.0,31212.0,0.0,8.0,0,0,0
1175,14000.0,10.0,1.0,1308,10.4,28,11333.33,747,6.0,27477.0,0.0,4.0,0,0,0
1176,5000.0,12.92,0.0,1308,16.29,5,3333.0,667,11.0,14244.0,2.0,2.0,0,1,0
1177,15000.0,7.9,0.0,50,20.73,31,5416.67,747,14.0,9756.0,0.0,1.0,0,1,0
1178,3000.0,10.38,0.0,1308,15.21,35,3083.33,712,11.0,3098.0,0.0,2.0,0,1,0
1179,12000.0,14.74,0.0,1308,4.62,31,4500.0,697,3.0,7956.0,0.0,10.0,0,1,0
1180,1450.0,7.51,0.0,200,22.2,19,833.33,742,9.0,709.0,0.0,10.0,0,1,1
1181,15000.0,19.05,0.0,1308,14.49,5,5000.0,667,12.0,10679.0,1.0,0.0,0,1,0
1182,10000.0,11.49,1.0,1308,22.69,30,5623.33,767,11.0,26898.0,1.0,10.0,0,0,0
1183,35000.0,20.49,1.0,1308,11.84,39,18750.0,717,14.0,41707.0,2.0,1.0,0,0,0
1184,10000.0,12.12,0.0,1308,5.84,35,4333.33,697,6.0,4665.0,0.0,1.0,0,1,0
1185,24575.0,20.49,0.0,444,19.28,6,5166.67,667,8.0,23157.0,0.0,10.0,0,0,0
1186,1400.0,14.27,0.0,30,3.05,34,2750.0,682,3.0,1276.0,0.0,1.0,0,1,0
1187,24000.0,16.29,1.0,444,11.77,28,7800.0,677,11.0,20676.0,3.0,2.0,0,0,0
1188,18225.0,16.29,1.0,1308,32.19,2,7166.67,707,19.0,29219.0,2.0,4.0,0,0,0
1189,10000.0,10.74,0.0,1308,10.42,31,5000.0,722,6.0,5510.0,2.0,3.0,0,1,0
1190,12000.0,6.62,0.0,444,9.46,5,5833.33,742,9.0,12028.0,0.0,8.0,0,0,0
1191,17000.0,11.12,1.0,50,17.91,20,8500.0,752,9.0,10324.0,3.0,5.0,0,0,0
1192,3000.0,19.05,0.0,200,28.74,5,7116.25,662,7.0,7416.0,0.0,10.0,0,0,0
1193,15000.0,18.25,1.0,1308,13.65,5,2916.67,707,4.0,12786.0,0.0,0.0,0,1,0
1194,15000.0,6.03,0.0,1308,8.72,19,12000.0,802,17.0,13151.0,0.0,2.0,0,0,0
1195,10000.0,16.82,1.0,1308,12.54,19,4417.0,682,9.0,6630.0,2.0,3.0,0,1,0
1196,17000.0,11.14,0.0,1308,6.65,4,6333.33,762,7.0,6542.0,1.0,7.0,0,0,0
1197,15000.0,15.68,0.0,200,2.68,14,2500.0,682,6.0,3004.0,2.0,1.0,1,0,0
1198,12000.0,11.58,0.0,87,11.07,7,3333.33,717,7.0,17495.0,0.0,1.0,0,1,0
1199,15000.0,7.9,0.0,1308,18.62,35,4500.0,742,10.0,17212.0,0.0,7.0,0,0,0
1200,6000.0,8.9,0.0,444,24.57,5,6666.67,687,22.0,6462.0,0.0,2.0,0,1,0
1201,7000.0,17.77,0.0,1308,18.15,45,4750.0,667,11.0,12307.0,1.0,0.0,0,1,0
1202,25000.0,13.23,1.0,1308,20.11,39,6666.67,737,11.0,33084.0,0.0,10.0,0,0,0
1203,4000.0,6.17,0.0,152,15.0,7,4234.0,747,5.0,587.0,1.0,2.0,0,1,0
1204,8000.0,15.95,1.0,1308,20.16,31,4500.0,667,10.0,2786.0,1.0,5.0,0,1,0
1205,7800.0,10.65,0.0,1308,7.15,6,4000.0,722,6.0,11063.0,2.0,9.0,0,0,0
1206,25000.0,19.05,1.0,444,28.46,41,5833.33,692,20.0,33127.0,0.0,1.0,0,1,0
1207,27575.0,17.27,1.0,1308,18.28,43,7833.33,682,20.0,28055.0,2.0,7.0,0,0,0
1208,12000.0,7.91,0.0,444,4.51,5,3500.0,727,16.0,6015.0,1.0,0.0,0,1,0
1209,4000.0,13.11,0.0,444,11.8,31,5416.67,687,12.0,6616.0,1.0,1.0,0,1,0
1210,3000.0,11.14,0.0,101,27.74,41,4333.33,717,6.0,6346.0,0.0,5.0,0,0,0
1211,8400.0,6.92,0.0,4,13.3,20,3000.0,747,9.0,6998.0,1.0,1.0,0,1,0
1212,4500.0,13.43,0.0,50,1.23,5,11500.0,672,5.0,1847.0,1.0,1.0,0,1,0
1213,8000.0,12.12,0.0,152,7.9,28,4166.67,707,6.0,7419.0,1.0,10.0,0,0,1
1214,9000.0,13.11,0.0,39,24.88,5,5000.0,702,12.0,4621.0,3.0,6.0,0,0,0
1215,9425.0,13.49,0.0,444,15.71,5,3750.0,672,12.0,15116.0,0.0,8.0,0,1,0
1216,3600.0,19.72,1.0,50,22.22,16,3200.0,682,13.0,11702.0,0.0,0.0,0,0,0
1217,14400.0,13.11,0.0,444,10.75,5,5000.0,682,13.0,19772.0,0.0,8.0,0,1,0
1218,13500.0,14.33,0.0,1308,31.7,45,4166.67,682,11.0,31168.0,0.0,1.0,0,1,0
1219,12000.0,17.77,0.0,1308,9.84,31,7500.0,667,11.0,15866.0,0.0,7.0,0,0,0
1220,8000.0,14.33,0.0,200,11.85,20,3941.58,672,15.0,9660.0,0.0,2.0,0,1,0
1221,9325.0,14.09,0.0,1308,21.35,8,3333.33,697,10.0,27007.0,1.0,0.0,0,1,0
1222,12000.0,14.46,1.0,1308,20.5,5,5916.67,692,11.0,8244.0,0.0,7.0,0,0,0
1223,18000.0,8.9,1.0,1308,5.3,33,8333.33,757,8.0,5211.0,1.0,6.0,0,0,0
1224,4000.0,6.03,0.0,50,33.67,5,5000.0,802,19.0,55123.0,1.0,10.0,0,0,0
1225,16075.0,16.29,0.0,1308,17.58,16,4125.0,697,7.0,15781.0,1.0,2.0,0,0,0
1226,10000.0,14.09,0.0,1308,17.15,4,10416.67,672,12.0,12492.0,4.0,10.0,0,0,0
1227,16000.0,13.11,1.0,1308,14.88,33,7916.67,697,9.0,22918.0,2.0,10.0,0,0,0
1228,6000.0,8.0,0.0,39,1.06,31,5000.0,767,6.0,7161.0,0.0,3.0,0,1,0
1229,4200.0,7.29,0.0,1308,6.58,14,5133.33,767,4.0,5475.0,1.0,4.0,0,1,0
1230,8000.0,14.09,0.0,444,16.22,33,4166.67,677,12.0,16838.0,0.0,5.0,0,1,0
1231,20125.0,14.65,0.0,1308,17.88,10,10353.33,697,11.0,23698.0,1.0,7.0,0,0,0
1232,7500.0,16.32,0.0,1308,12.54,5,4600.0,667,3.0,6120.0,0.0,2.0,0,0,0
1233,16000.0,17.27,1.0,1308,8.44,31,4666.67,697,9.0,15200.0,0.0,10.0,0,1,0
1234,8875.0,11.14,0.0,1308,31.7,39,2160.0,702,19.0,17422.0,0.0,10.0,0,1,0
1235,5000.0,17.49,1.0,50,16.71,35,2400.0,672,6.0,2023.0,1.0,3.0,0,1,0
1236,10000.0,12.12,0.0,1308,5.95,28,5000.0,702,5.0,10752.0,0.0,4.0,1,0,0
1237,20000.0,16.29,0.0,1308,11.85,5,9166.67,687,10.0,12421.0,3.0,0.0,0,1,0
1238,3600.0,14.11,0.0,87,0.04,44,2500.0,727,4.0,1.0,0.0,3.0,0,1,0
1239,20000.0,13.11,1.0,1308,17.76,22,4853.33,722,12.0,1207.0,0.0,8.0,0,0,0
1240,11575.0,13.11,1.0,1308,18.37,31,3750.0,727,12.0,18790.0,1.0,10.0,0,0,0
1241,14500.0,14.33,0.0,1308,17.97,5,3500.0,682,7.0,10846.0,0.0,6.0,0,1,0
1242,5000.0,7.9,0.0,152,27.06,18,3333.33,722,16.0,11746.0,0.0,8.0,0,0,0
1243,12000.0,15.31,0.0,1308,18.24,39,3333.33,677,12.0,6209.0,1.0,7.0,0,0,0
1244,21000.0,11.09,0.0,152,21.28,5,18333.33,747,25.0,150000.0,5.0,2.0,1,0,0
1245,10000.0,15.31,0.0,444,26.03,43,5416.67,677,12.0,7161.0,3.0,10.0,0,0,1
1246,24000.0,7.9,0.0,1308,20.87,39,10166.67,752,15.0,29523.0,1.0,2.0,0,0,0
1247,20000.0,18.25,1.0,444,12.9,35,6666.67,697,17.0,8039.0,1.0,6.0,1,0,0
1248,12000.0,10.74,1.0,1308,17.63,41,3500.0,717,11.0,18808.0,0.0,5.0,0,1,0
1249,2800.0,7.4,0.0,15,7.96,20,4158.0,807,12.0,562.0,0.0,8.0,0,0,0
1250,14400.0,14.26,0.0,1308,24.41,35,5833.33,687,9.0,25515.0,5.0,8.0,0,0,0
1251,16500.0,11.71,0.0,444,11.05,7,7250.0,727,8.0,17247.0,2.0,10.0,0,0,0
1252,9500.0,8.9,0.0,1308,27.72,6,5000.0,737,4.0,18393.0,1.0,6.0,1,0,0
1253,11200.0,15.8,0.0,1308,12.15,10,2666.67,677,9.0,5666.0,1.0,10.0,0,1,0
1254,9200.0,12.61,0.0,1308,15.42,44,12833.33,677,12.0,17391.0,0.0,2.0,0,0,0
1255,4950.0,13.67,0.0,1308,14.11,5,4166.67,667,15.0,8379.0,0.0,5.0,0,0,0
1256,21000.0,24.7,1.0,444,25.87,1,9166.67,677,25.0,17811.0,1.0,5.0,0,1,0
1257,5000.0,14.61,0.0,200,6.36,5,3083.33,667,8.0,4680.0,4.0,5.0,0,1,0
1258,20000.0,16.29,1.0,1308,24.05,20,7416.67,707,11.0,14944.0,1.0,3.0,0,0,0
1259,19000.0,11.14,0.0,1308,19.83,5,4548.83,777,12.0,33809.0,1.0,5.0,0,1,0
1260,12000.0,17.77,0.0,1308,24.48,21,3333.33,667,12.0,16984.0,0.0,10.0,1,0,0
1261,20950.0,13.67,1.0,101,8.9,14,6666.67,747,7.0,5680.0,1.0,1.0,0,1,0
1262,21000.0,11.11,0.0,87,16.53,31,18750.0,702,13.0,120538.0,0.0,10.0,0,0,0
1263,4000.0,12.23,1.0,200,2.63,6,9417.0,707,5.0,13865.0,0.0,5.0,0,0,0
1264,12800.0,11.49,1.0,1308,6.72,7,4166.67,727,7.0,11992.0,1.0,1.0,0,0,0
1265,20000.0,15.81,0.0,1308,21.42,6,5000.0,682,12.0,24352.0,1.0,0.0,0,1,0
1266,7925.0,16.29,0.0,1308,21.25,11,2000.0,667,6.0,7840.0,0.0,6.0,0,1,0
1267,15000.0,10.16,0.0,444,28.28,32,6666.67,692,15.0,14880.0,0.0,10.0,0,0,0
1268,15000.0,15.99,0.0,1308,7.68,41,4583.0,677,10.0,15821.0,0.0,2.0,0,1,0
1269,5600.0,13.49,0.0,1308,18.33,31,2870.33,692,6.0,5033.0,2.0,5.0,0,1,0
1270,30000.0,16.77,1.0,1308,19.23,31,9250.0,707,15.0,45880.0,1.0,8.0,0,0,0
1271,10000.0,11.14,0.0,444,25.8,5,2833.33,702,8.0,6521.0,0.0,7.0,0,1,0
1272,5800.0,6.03,0.0,444,6.98,19,5208.33,762,7.0,4965.0,0.0,4.0,0,1,0
1273,11575.0,7.9,0.0,1308,17.47,39,2833.33,732,8.0,5654.0,0.0,10.0,0,0,0
1274,7000.0,7.9,0.0,444,1.41,10,12500.0,727,4.0,5093.0,0.0,7.0,0,1,0
1275,1700.0,13.99,0.0,50,20.67,31,1200.0,677,10.0,7382.0,0.0,4.0,1,0,0
1276,8400.0,6.03,0.0,30,15.34,43,3200.0,762,6.0,10576.0,0.0,10.0,0,0,1
1277,14000.0,12.12,0.0,1308,11.38,31,4500.0,707,22.0,18583.0,0.0,5.0,0,0,0
1278,12000.0,11.14,0.0,200,7.85,41,6666.67,722,11.0,4428.0,2.0,9.0,0,1,0
1279,30000.0,19.72,1.0,1308,21.92,7,10416.67,687,11.0,61661.0,1.0,7.0,0,1,0
1280,11200.0,7.91,0.0,1308,13.07,11,8500.0,722,9.0,5439.0,1.0,3.0,0,0,0
1281,10000.0,12.12,0.0,1308,19.62,5,3640.0,697,11.0,13124.0,0.0,10.0,0,1,0
1282,17475.0,19.05,1.0,1308,22.95,14,4583.33,687,13.0,15852.0,3.0,10.0,0,0,0
1283,16500.0,7.9,0.0,1308,27.23,31,4583.33,762,11.0,8176.0,1.0,1.0,0,1,0
1284,7500.0,13.67,0.0,444,15.97,45,4833.33,702,8.0,3908.0,2.0,5.0,0,1,0
